	GSM8268694	GSM8268695	GSM8268696	GSM8268707	GSM8268708	GSM8268709
146956	1563	1829	1663	892	93	2377
55379	14839	17964	15672	5288	388	13045
80221	411	509	467	733	74	2237
1101	31	36	36	103	10	325
55316	950	1189	929	674	69	1536
64847	1130	1188	1162	891	64	2311
8913	10	9	6	27	1	47
8714	159	153	155	423	25	1305
91369	4122	5085	4316	2242	203	5655
51747	9722	12439	10631	6899	668	18246
10140	857	1006	913	790	68	1780
400604	8	8	11	14	0	22
9043	6810	8968	7721	4115	403	10714
654364	7490	8448	8101	3599	340	10816
4830	3008	3554	3426	1196	122	3407
4831	5466	6043	5882	2788	263	8582
54799	1117	1542	1317	986	88	2285
51096	2937	3936	3166	1108	106	2907
10040	1107	1451	1205	672	58	1779
1353	2954	3826	3095	1730	143	4451
252983	776	1093	987	611	53	1690
107985002	22	39	35	11	1	16
3131	21	19	17	11	0	25
23531	502	705	601	475	42	1177
55273	55	61	43	91	8	229
58488	402	485	388	264	17	676
9241	116	147	127	42	3	102
339210	85	76	96	55	2	181
8526	655	904	735	317	28	887
7706	2714	3168	2888	1785	165	4746
100500827	25	32	33	19	2	61
8161	1559	2113	1809	940	94	2327
59342	1123	1399	1191	894	65	2344
8165	1193	1399	1257	571	61	1642
124540	2059	2558	2158	1642	143	4303
107984993	13	24	9	3	0	16
51649	1647	1965	1809	711	61	2010
404093	1166	1338	1264	793	59	2331
107985065	9	11	36	14	4	22
7716	4400	5882	5071	2815	252	7433
101929185	1948	2495	2184	895	85	2807
6426	21639	27093	22756	10202	912	26099
140735	4543	5442	4591	2501	239	6696
54903	467	585	504	346	25	950
9256	93	134	126	191	20	560
100506779	623	804	752	391	31	1033
6827	1819	2186	1927	999	100	2564
54894	5	10	12	5	1	16
9110	2607	3192	3004	2038	187	5668
101927688	6	15	9	31	1	78
5414	95	123	116	328	25	889
56155	19	25	28	28	7	86
5889	1468	1947	1654	882	91	2481
105371843	8	12	13	11	0	23
22843	398	507	418	292	20	714
4591	3681	4410	3967	2445	196	6297
348235	6519	8226	6786	3230	294	7928
55771	11584	15118	13510	5872	518	15792
55181	1719	1965	1772	886	93	2386
284161	53	46	42	55	3	175
388403	145	174	140	164	12	519
79665	3152	4064	3518	2662	287	6642
1213	39818	50777	44133	19929	1753	52119
51651	712	923	840	306	23	884
81671	7381	9995	7839	4627	426	10721
51174	494	617	602	449	38	1093
6198	2897	3642	3002	1804	169	4828
51136	617	829	692	534	48	1183
653645	255	335	319	241	22	583
101927755	84	98	81	56	6	165
63897	1585	2020	1751	885	85	2389
100616210	15	29	17	8	1	24
105371849	24	32	30	18	2	60
645638	51	74	48	51	5	116
653653	119	151	119	51	5	143
100996660	78	83	81	49	1	117
762	390	522	443	234	28	561
84669	3464	4223	3787	2097	182	5391
10513	3063	4095	3425	2459	219	6397
8493	845	1075	922	721	44	1990
54828	407	499	479	495	44	1290
6909	124	136	150	28	4	91
342538	15	13	13	3	2	16
83990	4544	6241	4957	2339	231	6064
57508	1188	1554	1293	764	78	2168
9969	7528	10085	8809	4597	382	12284
339175	1175	1454	1235	560	57	1547
112268201	15	16	9	7	1	31
11011	3881	4847	4216	2135	186	5553
112268202	24	36	33	18	2	63
107985020	115	115	126	141	10	305
9902	5586	6473	5968	5651	452	16003
162333	12	13	10	12	2	31
26115	5642	7212	6439	3447	277	9194
105371856	41	37	64	30	2	73
107983996	23	30	43	24	1	50
1534	368	443	469	229	24	708
1636	9	14	21	24	2	54
10238	5537	6867	6179	4149	334	11001
51204	1116	1238	1171	555	47	1519
4215	2231	2691	2631	1651	135	4722
107984984	41	63	81	32	0	101
101927898	19	26	19	9	1	37
80774	617	608	595	505	42	1445
729683	69	87	89	68	10	194
92335	971	1133	1133	773	52	2090
57003	7561	9198	7734	3124	298	7985
11325	8142	10096	9039	3834	379	10526
117246	3941	4834	4469	2040	172	6213
5705	6405	7781	6984	3612	315	9886
107984986	96	149	91	90	4	171
6603	2095	2308	2084	1486	128	3708
2081	331	428	287	169	14	423
105376843	41	25	26	13	1	32
692227	56	35	33	19	1	52
677842	11	16	19	7	0	15
55852	2704	3162	2852	1333	111	3552
284021	141	124	115	154	10	379
11232	460	542	422	266	20	779
1655	27508	35100	29013	15288	1423	38505
100616387	352	477	342	295	25	678
100616408	660	919	757	591	64	1690
90799	1836	2627	2262	1055	112	3220
64750	6643	8552	7820	2233	177	5986
109286553	235	281	282	269	22	730
101929240	59	65	44	53	4	157
146880	89	118	89	106	5	357
440456	203	282	271	268	15	810
100422961	22	30	21	14	0	47
105376844	13	34	34	12	0	47
374819	191	272	276	144	18	529
107985000	29	39	44	6	0	52
201283	235	337	278	217	22	632
10672	5276	7004	5551	2428	219	6174
100507002	13	6	28	25	2	68
8787	11	18	16	19	2	54
8313	215	243	221	179	7	463
201134	401	489	387	214	24	703
5578	8401	10100	8846	4150	355	11685
101928001	11	17	11	0	0	8
27092	142	174	153	123	12	290
9931	3524	4805	4094	2209	195	6063
101928021	13	22	24	4	0	31
5718	9684	13184	10591	3867	362	10219
26207	341	390	398	271	20	751
101928045	34	52	54	25	3	88
25926	4646	6213	5205	2034	160	4861
2186	7721	10047	9697	4949	432	14612
284018	347	384	334	234	25	574
3838	18781	23689	21117	10004	835	25746
100499466	1605	2190	1794	1271	115	3824
51321	2013	2524	2278	1131	102	2919
22901	177	242	174	126	12	372
9120	32	65	44	6	1	21
5573	8320	10592	8989	4953	445	13199
55062	213	221	199	166	17	422
693220	10	6	12	4	1	19
54757	4510	6026	4773	2619	259	6656
23461	403	576	469	276	20	770
5608	57	89	80	211	12	586
3759	70	93	78	57	2	129
102606463	50	62	35	48	9	187
6662	1363	1827	1464	878	71	2474
100499467	540	757	630	390	18	939
105371887	35	41	33	37	1	68
201266	255	285	288	182	17	448
6752	23	22	33	32	1	91
9382	1527	2037	1846	938	88	2580
84923	1908	2386	2066	1199	88	3056
55028	1677	2048	1805	910	100	2740
642843	96	114	123	57	2	160
23580	2060	2293	2157	1567	119	4202
54549	10	10	11	14	0	32
6169	6927	7284	7543	3655	338	9864
85001	10	13	19	7	2	33
94015	96	100	101	48	8	140
55890	29	52	47	55	1	182
105371893	118	139	135	126	14	352
100500847	55	57	56	53	7	191
9368	1776	2085	1825	1414	141	4062
26151	810	1002	964	459	46	1297
54868	1541	1649	1593	917	73	2515
2905	24	17	23	16	2	57
2232	301	332	304	357	32	1094
283987	38	61	41	55	5	143
30850	1321	1387	1427	662	41	1849
3396	1000	1266	1187	452	38	1367
23510	1581	1836	1628	1100	98	2920
10476	2979	3375	3097	1706	181	4993
9121	203	267	256	212	22	521
79637	341	473	453	308	21	938
30833	540	606	585	295	22	806
107985034	1557	1822	1635	763	65	2116
51155	4322	5253	4917	2398	190	6594
6613	10357	13350	11742	5634	604	16389
79902	2746	3484	3159	1816	157	4884
23163	1419	1655	1581	1040	89	2878
51081	1997	2192	2054	990	77	2681
57409	328	390	361	250	16	635
100287042	105	148	146	92	11	210
60386	325	417	404	224	26	555
2885	6361	7650	7050	3834	323	10197
9772	1277	1477	1395	1136	85	3198
57513	797	935	899	601	33	1765
283989	399	503	473	341	24	932
107985023	69	100	78	52	5	171
3993	46	58	70	124	9	337
80022	44	57	38	112	9	349
9400	564	694	665	637	55	1813
643008	33	39	40	28	2	77
107985013	35	46	53	41	7	114
29115	2666	3119	3053	1445	129	4303
3691	418	491	415	1141	79	3287
2584	370	479	470	378	30	929
3021	25531	32692	27221	12034	1227	32445
85451	1263	1650	1542	1105	99	3017
201294	29	28	39	37	0	109
23558	1937	2234	1970	2151	190	5814
91107	358	388	393	207	20	620
201292	852	955	871	623	27	1764
64978	1593	1806	1753	847	76	2406
85302	605	646	653	504	38	1466
51	2000	2715	2433	1256	114	3782
100529145	319	365	341	245	20	718
100134934	161	195	175	141	11	397
1018	154	167	161	93	9	306
6730	5545	6316	5804	2883	246	8152
8811	48	55	59	24	1	75
353174	752	824	729	591	50	1635
23265	5146	6296	5768	3916	329	11053
100507218	17	14	13	27	4	52
114804	68	103	84	170	20	399
283991	810	878	719	992	93	2716
84074	242	356	318	252	19	659
5635	1812	2101	1841	1371	109	3326
8877	1916	2188	2040	648	58	1771
63893	2224	2847	2524	1496	94	4250
79651	322	399	395	293	31	817
114757	115	101	126	88	9	276
768206	26	25	16	27	2	73
100507246	4659	6050	5612	1505	122	4198
677850	21	41	30	12	0	32
10610	18	45	34	14	2	68
105274304	28	30	33	16	4	50
439921	6320	7614	6686	3414	306	8860
23210	1680	1979	1831	915	75	2367
124512	482	667	599	374	35	1081
6427	12804	16300	13362	6050	531	14572
693221	218	231	202	109	9	260
79157	1855	2184	1951	1303	124	3190
146664	393	489	458	375	20	1044
654434	188	255	266	107	7	318
6397	7868	9509	8012	4034	274	10248
677781	16	26	18	9	1	17
102466864	12	21	16	6	1	16
105371906	13	16	26	4	0	42
10801	10533	11653	10931	6919	478	18878
112268199	80	143	134	35	3	132
105371903	44	66	75	29	5	56
57690	816	837	834	528	47	1479
107985010	41	41	28	4	1	27
100131096	10	12	15	7	1	19
11322	39	72	58	71	12	185
9144	1106	1361	1323	665	61	1716
7083	4400	5185	4826	3433	269	8680
107985050	472	581	511	352	27	918
125061	1259	1505	1454	963	77	2700
332	6906	8209	7139	4122	360	10999
105371912	3	19	13	17	0	27
9021	1769	2033	1845	861	70	2412
101928674	13	13	19	13	3	43
9489	1464	1734	1645	1162	93	3313
8632	114	124	144	69	9	243
112268196	144	164	157	130	12	363
9267	733	670	658	570	39	1469
57602	2851	3315	3139	1016	77	2719
7077	15318	18295	15874	12457	1106	33447
100653515	42	36	98	24	0	117
3959	4065	4811	4684	3988	300	10566
124583	3924	4563	3916	2188	181	6000
114897	52	48	51	118	11	368
64772	352	376	389	283	27	923
84733	253	283	282	237	11	602
57332	128	126	146	104	6	328
8535	344	366	334	264	10	663
125058	1645	1957	1673	1292	109	3670
55036	65	73	61	66	4	215
2548	665	699	680	651	45	1825
9775	4210	4954	4582	2498	226	6859
79092	34	38	33	39	1	120
6448	633	765	717	625	32	1594
284129	401	475	426	389	36	975
57674	5091	6358	5667	6338	483	17507
100294362	120	161	136	153	8	465
284131	202	252	232	199	17	619
4884	56	60	67	26	1	68
57521	2333	2569	2449	1448	87	3839
400627	23	19	34	18	1	47
79643	623	756	813	340	36	1085
100129503	34	37	37	38	1	87
440465	426	500	439	468	40	1335
10458	1506	1701	1669	830	44	2206
107987250	78	94	108	75	4	201
9625	44	35	20	38	9	120
22994	916	971	957	844	67	2323
146705	496	628	587	502	29	1286
105371925	135	189	181	130	4	341
284184	718	900	851	373	34	1025
124565	1637	1856	1871	1680	113	4660
112268186	34	18	27	15	1	58
57597	902	958	948	653	41	1865
100422944	10	12	5	4	1	14
112268189	51	64	58	30	3	109
71	197409	246047	214922	29911	2366	76106
25794	66	84	77	33	0	101
80233	1183	1376	1425	760	52	2207
55666	9284	11138	10137	5958	446	15947
83882	67	75	92	75	5	199
5148	13	12	16	17	1	38
339229	180	184	179	147	19	443
339230	2017	2228	2237	890	71	2778
339231	954	1310	1087	571	47	1536
9146	4294	5004	4746	2814	185	7488
6182	2302	2657	2438	943	74	2544
1468	798	873	851	532	37	1307
348262	1768	1853	1764	1060	87	2951
5034	23401	28671	27344	14750	1157	39800
396	13105	14414	13879	4847	371	13900
10189	4305	4839	4558	2034	205	6084
51529	1626	1950	1857	1087	98	2995
5833	525	622	579	562	40	1470
256933	17	17	13	11	1	33
51547	736	918	892	542	49	1357
4097	1751	1999	1697	1091	69	2955
92659	80	99	61	47	5	142
5831	1347	1384	1425	544	42	1546
79058	433	529	516	326	22	924
201254	842	870	891	567	45	1667
201255	439	444	449	595	51	1725
5881	409	428	393	213	16	631
51181	713	830	859	584	41	1533
5986	876	1008	1043	729	56	1930
2873	3254	3877	3525	1973	162	5554
64118	1837	2116	1980	960	83	2586
2194	9346	10673	10494	8993	687	26334
284001	969	1253	1130	962	66	2615
9123	5052	5500	5017	2795	251	8001
1453	7155	8423	7474	4597	381	12122
6398	29	31	48	167	15	407
79701	1007	1043	1101	756	60	2096
284004	324	358	324	444	30	1301
79415	1122	1409	1318	1156	85	3026
105371941	19	42	24	15	1	50
26502	2051	2659	2412	1527	128	4108
3607	3304	3942	3762	2099	186	5551
105371942	202	210	223	128	8	278
56270	5765	6668	6074	2688	241	7096
10966	351	416	352	226	31	648
79672	1505	1880	1646	966	94	2909
64122	171	180	202	230	20	628
6904	2833	3453	3363	2032	187	5683
79755	9	17	17	5	0	12
146712	215	251	225	149	14	428
284207	716	803	750	390	41	1215
107987251	16	23	24	17	2	59
388574	22	31	27	20	1	35
403340	61	99	110	91	4	209
105379280	307	468	351	207	14	558
727758	250	281	226	108	8	305
9097	9484	12094	10347	4277	366	10668
9984	2415	3063	2612	1420	147	3632
81035	52	59	46	253	38	671
27098	16	9	16	19	4	41
494514	400	507	471	330	31	939
7298	3742	4590	3977	2602	241	6902
55556	3512	4378	3896	2481	243	6482
7525	6174	7866	6495	3322	307	8161
64863	766	974	781	587	48	1443
10403	3706	4728	4030	2787	267	7379
645158	9	19	12	13	0	30
23347	8781	11864	9793	4778	412	12006
84034	477	598	541	175	14	416
9663	1873	2339	2052	1720	135	4333
727896	48	65	61	33	1	82
8736	22	19	17	7	3	19
10627	5753	7216	6448	2053	212	5624
104968399	2424	3356	2797	957	86	2531
103910	9618	12149	10581	4324	395	10294
7050	1259	1536	1289	844	70	2120
649446	53	78	49	111	11	292
84777	41	42	48	46	2	152
147525	30	43	38	26	1	63
339290	1126	1463	1254	653	72	1809
7541	560	674	641	381	35	1036
23136	223	333	263	82	10	199
645369	81	65	77	14	0	56
79822	217	225	235	271	25	736
284217	3	13	11	9	0	16
5797	2154	2579	2365	1093	92	3082
201475	2368	3061	2537	1414	141	3663
100287082	18	13	16	16	1	26
23255	4018	4868	4466	1684	135	4525
4729	2692	3415	3006	1601	154	4113
101927275	35	42	39	18	2	90
23253	4457	5742	5209	2232	190	6163
107985188	14	21	21	9	2	38
102724397	10	20	19	15	0	50
57045	7429	9877	7345	4920	538	11974
10928	5386	6740	5811	3764	314	10011
9989	6786	8584	7510	3170	311	8309
101927323	14	10	17	10	4	21
11031	4442	5750	4694	2786	302	7600
105371981	30	18	17	4	0	26
84203	34	21	33	18	1	49
105371982	10	10	12	16	1	28
9218	7754	10374	8865	3460	325	8856
8774	1741	2364	1927	858	79	2230
63895	396	499	512	464	41	1161
105371993	9	27	6	13	2	23
2774	140	221	129	101	14	267
57132	1938	2417	1923	1468	127	3532
65258	322	392	335	316	17	726
3613	151	160	154	275	20	721
84617	15151	17574	16559	6136	536	17361
10939	2966	3645	3357	1457	129	4013
107985154	232	274	269	125	12	293
10650	209	283	239	137	9	369
105371998	232	277	246	95	14	264
56907	3798	4878	4196	1598	156	3984
56984	1555	2169	1851	994	89	2324
79959	766	906	781	530	27	1296
5771	1613	1979	1579	823	77	2113
81929	4308	5654	4735	1751	139	4167
55125	3387	4283	3552	2230	218	5872
753	18	35	29	43	6	118
125228	1226	1597	1263	484	54	1352
8731	2859	3658	2923	1535	121	4208
162655	630	864	751	444	35	1228
440482	8	10	21	4	1	17
374860	19	31	23	1	0	3
6093	7601	10216	8945	3704	351	10055
80000	398	527	429	220	22	652
101927521	18	18	18	8	0	20
114799	1095	1313	1217	841	76	2006
6632	4838	5921	5249	2035	214	5120
171586	705	815	740	696	50	1748
57534	6935	9201	7507	4098	406	11015
102723167	5	23	16	4	3	23
2627	509	611	498	106	10	280
5932	3713	4964	4179	2116	202	5514
100616139	27	37	39	16	1	50
91768	522	505	492	369	30	1056
85019	374	463	424	211	16	570
8780	3763	4846	3772	1625	124	3882
29919	1304	1647	1393	738	66	1923
4864	3425	4445	3944	2471	199	6436
147463	135	155	149	152	9	358
3909	639	848	776	1028	97	3002
125488	730	870	872	644	45	1640
112268213	30	41	31	19	1	70
26256	299	325	338	245	21	634
114876	1613	2237	1653	964	102	2464
55364	1423	1866	1528	691	65	1807
6760	4464	5688	4709	2736	240	6962
6875	192	241	177	56	4	173
284252	246	331	299	234	23	576
1000	18315	22656	20119	5957	539	15807
1825	1136	1493	1166	416	28	1088
1824	348	444	319	195	16	436
1829	8941	11878	9333	3985	354	10080
100652770	384	498	388	176	18	415
9331	916	1128	872	739	67	1676
147407	8	10	11	3	1	11
22878	3358	4297	3810	1958	177	5037
54941	20	24	38	12	0	33
51444	2637	3461	2591	955	82	2126
64762	189	273	238	130	8	348
1837	151	219	211	184	13	465
10982	1538	1913	1524	1051	108	2668
84307	841	1210	912	766	68	2010
100101467	365	477	421	324	29	840
10778	1928	2330	2104	933	74	2421
107985139	374	466	385	263	24	677
7572	5078	6643	5200	3315	315	8100
252884	47	56	57	79	8	176
125476	688	818	769	478	46	1418
2589	6233	8045	6482	3349	311	8419
105372065	13	13	13	3	0	29
105372064	233	290	259	134	19	380
83608	549	721	589	261	18	718
55197	5185	6728	5494	2709	257	6966
25800	6612	8262	6696	3149	264	7388
55250	3596	4518	4148	2168	193	5516
101927809	20	38	30	28	2	73
55034	351	372	373	258	22	819
80206	892	1062	1022	525	54	1526
25941	5951	7169	6295	4053	308	9993
57536	374	449	443	259	28	836
56853	7	18	15	9	3	33
647946	81	97	103	88	11	212
112268214	4	12	11	5	0	20
101927857	7	22	23	5	1	27
5289	2211	2773	2414	1457	129	3863
26040	532	729	686	453	47	1260
57724	6000	7946	7096	3388	269	8744
284266	5	11	12	20	1	42
9050	406	557	458	194	25	564
498	15159	19202	16517	9247	856	23836
115106	1412	1727	1457	964	83	2245
147339	2322	3016	2529	1335	136	3335
494470	12	9	8	10	3	45
9063	1692	2463	2104	988	78	2646
83473	62	91	95	87	6	263
105372098	17	28	27	17	0	65
84064	1214	1591	1349	782	80	2026
51124	3106	3987	3264	1554	124	3889
4087	4796	6220	5505	2626	222	7249
9811	2498	2981	2646	1798	132	4944
107987258	251	291	355	90	6	370
105372107	49	51	71	16	0	45
107985147	14	58	44	7	2	22
105372105	74	71	76	23	5	100
4092	1506	1758	1522	366	31	884
100129878	3	10	14	4	0	18
54808	1850	2291	1932	954	72	2574
497661	467	611	467	338	27	839
100526842	9943	12454	11354	4214	406	11558
6139	9816	12174	11189	4051	394	11174
100124516	43	102	63	21	1	66
26791	68	85	60	20	1	54
26790	274	323	277	103	8	346
9388	69	82	70	104	5	366
10449	1918	2505	2117	997	74	2610
103091864	22	21	22	8	2	19
677769	22	40	34	16	2	30
4645	162	174	154	60	5	174
220136	22	28	13	13	1	26
4152	3202	3736	3287	1782	152	4735
30827	1263	1478	1485	1015	95	2859
220134	1813	2338	2210	971	71	2291
105372115	29	44	30	18	1	51
4200	4453	5734	4750	1662	148	4165
55520	138	195	156	97	8	280
107985152	25	40	31	15	2	51
105372117	185	220	188	151	9	374
4089	4353	5634	4739	2710	223	7347
51320	2324	3060	2464	1322	127	3258
8932	3092	4202	3455	1619	175	3888
11201	803	1023	764	584	43	1387
162681	1765	2451	1815	1554	138	3904
5874	687	878	713	583	55	1470
80323	160	264	165	66	12	164
6925	2240	3045	2744	1784	165	4951
100132501	23	39	24	4	1	17
9352	3472	4356	3659	1687	150	4628
23335	1626	1992	1692	959	68	2416
107985140	9	16	14	3	2	13
9480	10	24	19	9	0	34
2235	965	1167	979	805	76	2056
4677	11434	14920	12386	5150	461	12971
100505549	356	417	410	156	18	365
5205	6940	9220	7852	2728	215	6531
105372141	68	130	120	36	1	125
23327	6051	7825	6886	2642	209	6715
115701	4113	4980	4575	1217	116	3380
101927322	57	78	84	48	6	115
10892	4240	5567	4860	2020	153	5053
105372146	29	19	35	15	0	32
55205	4881	6044	5217	2244	175	5818
90701	631	783	661	293	26	768
3998	13245	17050	13157	6631	575	15474
107985156	41	49	50	7	0	30
147372	11372	14597	13024	3576	308	8837
5366	1984	2633	2001	1083	99	2705
220441	567	772	641	185	20	500
23556	1039	1447	1148	681	60	1824
57614	2316	3048	2503	1346	130	3302
8792	889	1135	964	604	49	1527
54877	443	529	482	307	32	808
23239	2965	3697	3198	2001	153	5344
105372160	22	44	52	10	1	43
596	362	437	355	121	10	370
2531	1837	2264	1953	1186	113	3041
9525	3546	4744	3932	2045	187	5344
8710	85	133	103	24	3	37
284293	82	73	55	48	6	111
105372165	20	48	38	33	2	75
5271	1237	1499	1208	586	58	1478
92126	2884	3794	3301	1019	84	2535
643542	27	32	34	12	1	31
54495	8928	12096	9096	4496	434	10467
79839	11	17	16	11	1	42
220164	10	4	11	5	0	14
10666	108	132	143	91	14	229
25914	2419	3205	2646	1516	126	4007
9306	3330	4149	3482	1750	157	4297
101927481	25	25	22	13	1	36
102724895	14	12	10	6	2	31
101060542	35	35	37	10	0	23
100505817	16	19	14	3	2	2
201456	6	14	10	12	1	22
29090	1709	2265	2006	779	94	2116
1528	629	737	743	456	42	1209
55748	2905	3268	3047	1377	116	3879
55628	1700	2100	1807	955	79	2554
400657	169	231	194	110	7	276
284273	291	327	317	313	25	734
10194	122	92	100	154	10	465
9658	792	962	893	592	50	1635
100131655	17	15	20	23	2	38
7776	1128	1489	1166	733	54	1919
4155	1093	1491	1115	1268	138	3205
105372217	16	10	11	4	0	18
107987261	41	76	40	42	1	147
27164	73	57	72	51	0	104
374868	576	716	622	287	14	804
4772	190	247	205	206	12	549
101927897	17	30	25	24	1	67
9150	1232	1430	1344	699	46	1785
105376875	14	10	13	2	0	18
26251	232	283	303	179	16	578
80148	655	763	749	498	46	1423
440498	200	255	220	134	10	375
10907	2522	3034	2893	1299	102	3475
79863	1051	1238	1088	520	43	1394
100506070	8	19	12	5	0	30
22850	2598	3152	2918	1202	111	3371
100130522	47	56	43	50	2	105
84552	344	404	344	276	18	837
375690	141	160	119	89	5	222
399844	31	31	31	25	2	78
101928344	57	74	67	50	2	161
8612	237	280	258	204	14	473
54531	980	1185	1083	594	37	1825
126567	25	31	24	65	4	155
25759	60	61	62	91	16	229
91978	124	101	122	107	6	294
997	1291	1336	1242	750	68	2001
105372233	36	30	36	34	1	117
682	11670	13272	12089	8189	696	22420
610	157	181	158	75	8	258
107987266	25	32	31	16	2	58
5442	1321	1562	1456	709	61	2171
105372234	14	15	17	8	0	17
27006	4	11	10	10	1	31
55658	1390	1587	1443	573	50	1588
10272	1886	2219	2030	426	35	1168
5064	1027	1197	1197	1271	97	3719
126353	37	36	40	9	0	36
107985343	8	4	14	11	0	11
5725	14063	16465	15007	6689	574	17785
79948	3831	4592	3851	1699	143	4131
1675	29	36	34	24	3	63
10025	2091	2454	2180	1282	79	3461
91300	972	977	1043	558	57	1594
1820	181	223	219	153	5	383
57418	859	1015	1021	559	48	1441
116444	65	65	77	47	2	171
105372235	13	20	18	13	2	45
91304	2934	3419	3210	2013	168	5674
1265	9808	11841	10596	3696	272	9623
10347	197	270	256	553	38	1576
23526	351	423	422	290	28	717
5434	3802	4061	4018	2480	194	6762
2879	2599	2837	2696	1863	191	4909
22904	2556	2832	2769	2081	157	5679
102723798	12	17	31	23	1	46
102725180	30	46	45	21	0	81
6794	1467	1741	1729	1203	115	3438
255057	147	164	155	129	6	356
513	1171	1319	1337	780	57	2060
102723811	12	15	11	8	0	17
90007	1961	2260	2120	946	86	2591
